更新日期及時間（以本地時間表示）,完結日期及時間（以本地時間表示）,緯度（度）,經度（度）,臨近預測半小時累計雨量（毫米）
202608021500,202608021700,21.564,113.774,0.00
202608021500,202608021700,21.564,113.793,0.00
202608021500,202608021700,21.564,113.812,0.00
202608021500,202608021700,21.564,113.832,0.00
202608021500,202608021700,21.564,113.851,0.00
202608021500,202608021700,21.564,113.871,0.00
202608021500,202608021700,21.564,113.890,0.00
202608021500,202608021700,21.564,113.910,0.00
202608021500,202608021700,21.564,113.929,0.00
202608021500,202608021700,21.564,113.949,0.00
202608021500,202608021700,21.564,113.968,0.00
202608021500,202608021700,21.564,113.988,0.00
202608021500,202608021700,21.564,114.007,0.00
202608021500,202608021700,21.564,114.026,0.00
202608021500,202608021700,21.564,114.046,0.00
202608021500,202608021700,21.564,114.065,0.01
202608021500,202608021700,21.564,114.085,0.14
202608021500,202608021700,21.564,114.104,0.32
202608021500,202608021700,21.564,114.124,0.55
202608021500,202608021700,21.564,114.143,0.66
202608021500,202608021700,21.564,114.163,0.67
202608021500,202608021700,21.564,114.182,0.56
202608021500,202608021700,21.564,114.202,0.38
202608021500,202608021700,21.564,114.221,0.10
202608021500,202608021700,21.564,114.240,0.01
202608021500,202608021700,21.564,114.260,0.03
202608021500,202608021700,21.564,114.279,0.15
202608021500,202608021700,21.564,114.299,0.53
202608021500,202608021700,21.564,114.318,1.35
202608021500,202608021700,21.564,114.338,1.73
202608021500,202608021700,21.564,114.357,1.22
202608021500,202608021700,21.564,114.377,0.55
202608021500,202608021700,21.564,114.396,0.46
202608021500,202608021700,21.564,114.416,0.23
202608021500,202608021700,21.564,114.435,0.08
202608021500,202608021700,21.564,114.454,0.21
202608021500,202608021700,21.564,114.474,0.74
202608021500,202608021700,21.564,114.493,1.43
202608021500,202608021700,21.564,114.513,4.06
202608021500,202608021700,21.564,114.532,10.57
202608021500,202608021700,21.564,114.552,11.39
202608021500,202608021700,21.564,114.571,7.87
202608021500,202608021700,21.564,114.591,5.65
202608021500,202608021700,21.564,114.610,2.46
202608021500,202608021700,21.564,114.630,0.58
202608021500,202608021700,21.564,114.649,0.13
202608021500,202608021700,21.564,114.669,0.22
202608021500,202608021700,21.564,114.688,0.39
202608021500,202608021700,21.564,114.707,0.47
202608021500,202608021700,21.564,114.727,0.48
202608021500,202608021700,21.564,114.746,0.47
202608021500,202608021700,21.564,114.766,0.45
202608021500,202608021700,21.564,114.785,0.49
202608021500,202608021700,21.564,114.805,0.56
202608021500,202608021700,21.564,114.824,0.47
202608021500,202608021700,21.564,114.844,0.38
202608021500,202608021700,21.564,114.863,0.32
202608021500,202608021700,21.564,114.883,0.40
202608021500,202608021700,21.564,114.902,0.49
202608021500,202608021700,21.564,114.921,0.41
202608021500,202608021700,21.564,114.941,0.18
202608021500,202608021700,21.564,114.960,0.06
202608021500,202608021700,21.564,114.980,0.09
202608021500,202608021700,21.564,114.999,0.35
202608021500,202608021700,21.564,115.019,1.73
202608021500,202608021700,21.564,115.038,3.25
202608021500,202608021700,21.564,115.058,2.27
202608021500,202608021700,21.564,115.077,0.87
202608021500,202608021700,21.564,115.097,0.20
202608021500,202608021700,21.564,115.116,0.20
202608021500,202608021700,21.564,115.135,0.16
202608021500,202608021700,21.564,115.155,0.10
202608021500,202608021700,21.564,115.174,0.06
202608021500,202608021700,21.564,115.194,0.01
202608021500,202608021700,21.564,115.213,0.00
202608021500,202608021700,21.564,115.233,0.00
202608021500,202608021700,21.564,115.252,0.00
202608021500,202608021700,21.564,115.272,0.00
202608021500,202608021700,21.564,115.291,0.00
202608021500,202608021700,21.546,112.956,0.00
202608021500,202608021700,21.546,112.976,0.00
202608021500,202608021700,21.546,112.995,0.00
202608021500,202608021700,21.546,113.015,0.00
202608021500,202608021700,21.546,113.034,0.00
202608021500,202608021700,21.546,113.054,0.00
202608021500,202608021700,21.546,113.073,0.00
202608021500,202608021700,21.546,113.093,0.00
202608021500,202608021700,21.546,113.112,0.00
202608021500,202608021700,21.546,113.131,0.00
202608021500,202608021700,21.546,113.151,0.00
202608021500,202608021700,21.546,113.170,0.00
202608021500,202608021700,21.546,113.190,0.00
202608021500,202608021700,21.546,113.209,0.00
202608021500,202608021700,21.546,113.229,0.00
202608021500,202608021700,21.546,113.248,0.00
202608021500,202608021700,21.546,113.268,0.00
202608021500,202608021700,21.546,113.287,0.00
202608021500,202608021700,21.546,113.307,0.00
202608021500,202608021700,21.546,113.326,0.00
202608021500,202608021700,21.546,113.345,0.00
202608021500,202608021700,21.546,113.365,0.00
202608021500,202608021700,21.546,113.384,0.00
202608021500,202608021700,21.546,113.404,0.00
202608021500,202608021700,21.546,113.423,0.00
202608021500,202608021700,21.546,113.443,0.00
202608021500,202608021700,21.546,113.462,0.00
202608021500,202608021700,21.546,113.482,0.00
202608021500,202608021700,21.546,113.501,0.00
202608021500,202608021700,21.546,113.521,0.00
202608021500,202608021700,21.546,113.540,0.00
202608021500,202608021700,21.546,113.560,0.00
202608021500,202608021700,21.546,113.579,0.00
202608021500,202608021700,21.546,113.598,0.00
202608021500,202608021700,21.546,113.618,0.00
202608021500,202608021700,21.546,113.637,0.00
202608021500,202608021700,21.546,113.657,0.00
202608021500,202608021700,21.546,113.676,0.00
202608021500,202608021700,21.546,113.696,0.00
202608021500,202608021700,21.546,113.715,0.00
202608021500,202608021700,21.546,113.735,0.00
202608021500,202608021700,21.546,113.754,0.00
202608021500,202608021700,21.546,113.774,0.00
202608021500,202608021700,21.546,113.793,0.00
202608021500,202608021700,21.546,113.812,0.00
202608021500,202608021700,21.546,113.832,0.00
202608021500,202608021700,21.546,113.851,0.00
202608021500,202608021700,21.546,113.871,0.00
202608021500,202608021700,21.546,113.890,0.00
202608021500,202608021700,21.546,113.910,0.00
202608021500,202608021700,21.546,113.929,0.00
202608021500,202608021700,21.546,113.949,0.00
202608021500,202608021700,21.546,113.968,0.00
202608021500,202608021700,21.546,113.988,0.00
202608021500,202608021700,21.546,114.007,0.00
202608021500,202608021700,21.546,114.026,0.00
202608021500,202608021700,21.546,114.046,0.00
202608021500,202608021700,21.546,114.065,0.00
202608021500,202608021700,21.546,114.085,0.03
202608021500,202608021700,21.546,114.104,0.11
202608021500,202608021700,21.546,114.124,0.40
202608021500,202608021700,21.546,114.143,0.58
202608021500,202608021700,21.546,114.163,0.47
202608021500,202608021700,21.546,114.182,0.14
202608021500,202608021700,21.546,114.202,0.03
202608021500,202608021700,21.546,114.221,0.01
202608021500,202608021700,21.546,114.240,0.08
202608021500,202608021700,21.546,114.260,0.19
202608021500,202608021700,21.546,114.279,0.47
202608021500,202608021700,21.546,114.299,0.95
202608021500,202608021700,21.546,114.318,1.36
202608021500,202608021700,21.546,114.338,1.22
202608021500,202608021700,21.546,114.357,0.61
202608021500,202608021700,21.546,114.377,0.24
202608021500,202608021700,21.546,114.396,0.13
202608021500,202608021700,21.546,114.416,0.04
202608021500,202608021700,21.546,114.435,0.02
202608021500,202608021700,21.546,114.454,0.13
202608021500,202608021700,21.546,114.474,0.54
202608021500,202608021700,21.546,114.493,1.18
202608021500,202608021700,21.546,114.513,2.40
202608021500,202608021700,21.546,114.532,5.82
202608021500,202608021700,21.546,114.552,6.67
202608021500,202608021700,21.546,114.571,4.58
202608021500,202608021700,21.546,114.591,3.79
202608021500,202608021700,21.546,114.610,3.07
202608021500,202608021700,21.546,114.630,1.50
202608021500,202608021700,21.546,114.649,0.16
202608021500,202608021700,21.546,114.669,0.06
202608021500,202608021700,21.546,114.688,0.18
202608021500,202608021700,21.546,114.707,0.32
202608021500,202608021700,21.546,114.727,0.47
202608021500,202608021700,21.546,114.746,0.49
202608021500,202608021700,21.546,114.766,0.35
202608021500,202608021700,21.546,114.785,0.34
202608021500,202608021700,21.546,114.805,0.40
202608021500,202608021700,21.546,114.824,0.34
202608021500,202608021700,21.546,114.844,0.25
202608021500,202608021700,21.546,114.863,0.17
202608021500,202608021700,21.546,114.883,0.12
202608021500,202608021700,21.546,114.902,0.09
202608021500,202608021700,21.546,114.921,0.06
202608021500,202608021700,21.546,114.941,0.01
202608021500,202608021700,21.546,114.960,0.01
202608021500,202608021700,21.546,114.980,0.05
202608021500,202608021700,21.546,114.999,0.13
202608021500,202608021700,21.546,115.019,0.35
202608021500,202608021700,21.546,115.038,0.46
202608021500,202608021700,21.546,115.058,0.21
202608021500,202608021700,21.546,115.077,0.07
202608021500,202608021700,21.546,115.097,0.06
202608021500,202608021700,21.546,115.116,0.07
202608021500,202608021700,21.546,115.135,0.05
202608021500,202608021700,21.546,115.155,0.02
202608021500,202608021700,21.546,115.174,0.01
202608021500,202608021700,21.546,115.194,0.00
202608021500,202608021700,21.546,115.213,0.00
202608021500,202608021700,21.546,115.233,0.00
202608021500,202608021700,21.546,115.252,0.00
202608021500,202608021700,21.546,115.272,0.00
202608021500,202608021700,21.546,115.291,0.00
202608021500,202608021700,21.528,112.956,0.00
202608021500,202608021700,21.528,112.976,0.00
202608021500,202608021700,21.528,112.995,0.00
202608021500,202608021700,21.528,113.015,0.00
202608021500,202608021700,21.528,113.034,0.00
202608021500,202608021700,21.528,113.054,0.00
202608021500,202608021700,21.528,113.073,0.00
202608021500,202608021700,21.528,113.093,0.00
202608021500,202608021700,21.528,113.112,0.00
202608021500,202608021700,21.528,113.131,0.00
202608021500,202608021700,21.528,113.151,0.00
202608021500,202608021700,21.528,113.170,0.00
202608021500,202608021700,21.528,113.190,0.00
202608021500,202608021700,21.528,113.209,0.00
202608021500,202608021700,21.528,113.229,0.00
202608021500,202608021700,21.528,113.248,0.00
202608021500,202608021700,21.528,113.268,0.00
202608021500,202608021700,21.528,113.287,0.00
202608021500,202608021700,21.528,113.307,0.00
202608021500,202608021700,21.528,113.326,0.00
202608021500,202608021700,21.528,113.345,0.00
202608021500,202608021700,21.528,113.365,0.00
202608021500,202608021700,21.528,113.384,0.00
202608021500,202608021700,21.528,113.404,0.00
202608021500,202608021700,21.528,113.423,0.00
202608021500,202608021700,21.528,113.443,0.00
202608021500,202608021700,21.528,113.462,0.00
202608021500,202608021700,21.528,113.482,0.00
202608021500,202608021700,21.528,113.501,0.00
202608021500,202608021700,21.528,113.521,0.00
202608021500,202608021700,21.528,113.540,0.00
202608021500,202608021700,21.528,113.560,0.00
202608021500,202608021700,21.528,113.579,0.00
202608021500,202608021700,21.528,113.598,0.00
202608021500,202608021700,21.528,113.618,0.00
202608021500,202608021700,21.528,113.637,0.00
202608021500,202608021700,21.528,113.657,0.00
202608021500,202608021700,21.528,113.676,0.00
202608021500,202608021700,21.528,113.696,0.00
202608021500,202608021700,21.528,113.715,0.00
202608021500,202608021700,21.528,113.735,0.00
202608021500,202608021700,21.528,113.754,0.00
202608021500,202608021700,21.528,113.774,0.00
202608021500,202608021700,21.528,113.793,0.00
202608021500,202608021700,21.528,113.812,0.00
202608021500,202608021700,21.528,113.832,0.00
202608021500,202608021700,21.528,113.851,0.00
202608021500,202608021700,21.528,113.871,0.00
202608021500,202608021700,21.528,113.890,0.00
202608021500,202608021700,21.528,113.910,0.00
202608021500,202608021700,21.528,113.929,0.00
202608021500,202608021700,21.528,113.949,0.00
202608021500,202608021700,21.528,113.968,0.00
202608021500,202608021700,21.528,113.988,0.00
202608021500,202608021700,21.528,114.007,0.00
202608021500,202608021700,21.528,114.026,0.00
202608021500,202608021700,21.528,114.046,0.00
202608021500,202608021700,21.528,114.065,0.00
202608021500,202608021700,21.528,114.085,0.01
202608021500,202608021700,21.528,114.104,0.06
202608021500,202608021700,21.528,114.124,0.20
202608021500,202608021700,21.528,114.143,0.17
202608021500,202608021700,21.528,114.163,0.06
202608021500,202608021700,21.528,114.182,0.01
202608021500,202608021700,21.528,114.202,0.02
202608021500,202608021700,21.528,114.221,0.10
202608021500,202608021700,21.528,114.240,0.23
202608021500,202608021700,21.528,114.260,0.35
202608021500,202608021700,21.528,114.279,0.55
202608021500,202608021700,21.528,114.299,0.76
202608021500,202608021700,21.528,114.318,0.73
202608021500,202608021700,21.528,114.338,0.56
202608021500,202608021700,21.528,114.357,0.32
202608021500,202608021700,21.528,114.377,0.10
202608021500,202608021700,21.528,114.396,0.02
202608021500,202608021700,21.528,114.416,0.00
202608021500,202608021700,21.528,114.435,0.01
202608021500,202608021700,21.528,114.454,0.04
202608021500,202608021700,21.528,114.474,0.27
202608021500,202608021700,21.528,114.493,0.78
202608021500,202608021700,21.528,114.513,1.40
202608021500,202608021700,21.528,114.532,4.66
202608021500,202608021700,21.528,114.552,6.85
202608021500,202608021700,21.528,114.571,4.30
202608021500,202608021700,21.528,114.591,3.44
202608021500,202608021700,21.528,114.610,4.32
202608021500,202608021700,21.528,114.630,2.87
202608021500,202608021700,21.528,114.649,0.47
202608021500,202608021700,21.528,114.669,0.06
202608021500,202608021700,21.528,114.688,0.10
202608021500,202608021700,21.528,114.707,0.26
202608021500,202608021700,21.528,114.727,0.46
202608021500,202608021700,21.528,114.746,0.50
202608021500,202608021700,21.528,114.766,0.38
202608021500,202608021700,21.528,114.785,0.29
202608021500,202608021700,21.528,114.805,0.25
202608021500,202608021700,21.528,114.824,0.21
202608021500,202608021700,21.528,114.844,0.16
202608021500,202608021700,21.528,114.863,0.08
202608021500,202608021700,21.528,114.883,0.02
202608021500,202608021700,21.528,114.902,0.00
202608021500,202608021700,21.528,114.921,0.00
202608021500,202608021700,21.528,114.941,0.00
202608021500,202608021700,21.528,114.960,0.00
202608021500,202608021700,21.528,114.980,0.01
202608021500,202608021700,21.528,114.999,0.02
202608021500,202608021700,21.528,115.019,0.02
202608021500,202608021700,21.528,115.038,0.01
202608021500,202608021700,21.528,115.058,0.00
202608021500,202608021700,21.528,115.077,0.00
202608021500,202608021700,21.528,115.097,0.01
202608021500,202608021700,21.528,115.116,0.01
202608021500,202608021700,21.528,115.135,0.01
202608021500,202608021700,21.528,115.155,0.00
202608021500,202608021700,21.528,115.174,0.00
202608021500,202608021700,21.528,115.194,0.00
202608021500,202608021700,21.528,115.213,0.00
202608021500,202608021700,21.528,115.233,0.00
202608021500,202608021700,21.528,115.252,0.00
202608021500,202608021700,21.528,115.272,0.00
202608021500,202608021700,21.528,115.291,0.00
202608021500,202608021700,21.509,112.956,0.00
202608021500,202608021700,21.509,112.976,0.00
202608021500,202608021700,21.509,112.995,0.00
202608021500,202608021700,21.509,113.015,0.00
202608021500,202608021700,21.509,113.034,0.00
202608021500,202608021700,21.509,113.054,0.00
202608021500,202608021700,21.509,113.073,0.00
202608021500,202608021700,21.509,113.093,0.00
202608021500,202608021700,21.509,113.112,0.00
202608021500,202608021700,21.509,113.131,0.00
202608021500,202608021700,21.509,113.151,0.00
202608021500,202608021700,21.509,113.170,0.00
202608021500,202608021700,21.509,113.190,0.00
202608021500,202608021700,21.509,113.209,0.00
202608021500,202608021700,21.509,113.229,0.00
202608021500,202608021700,21.509,113.248,0.00
202608021500,202608021700,21.509,113.268,0.00
202608021500,202608021700,21.509,113.287,0.00
202608021500,202608021700,21.509,113.307,0.00
202608021500,202608021700,21.509,113.326,0.00
202608021500,202608021700,21.509,113.345,0.00
202608021500,202608021700,21.509,113.365,0.00
202608021500,202608021700,21.509,113.384,0.00
202608021500,202608021700,21.509,113.404,0.00
202608021500,202608021700,21.509,113.423,0.00
202608021500,202608021700,21.509,113.443,0.00
202608021500,202608021700,21.509,113.462,0.00
202608021500,202608021700,21.509,113.482,0.00
202608021500,202608021700,21.509,113.501,0.00
202608021500,202608021700,21.509,113.521,0.00
202608021500,202608021700,21.509,113.540,0.00
202608021500,202608021700,21.509,113.560,0.00
202608021500,202608021700,21.509,113.579,0.00
202608021500,202608021700,21.509,113.598,0.00
202608021500,202608021700,21.509,113.618,0.00
202608021500,202608021700,21.509,113.637,0.00
202608021500,202608021700,21.509,113.657,0.00
202608021500,202608021700,21.509,113.676,0.00
202608021500,202608021700,21.509,113.696,0.00
202608021500,202608021700,21.509,113.715,0.00
202608021500,202608021700,21.509,113.735,0.00
202608021500,202608021700,21.509,113.754,0.00
202608021500,202608021700,21.509,113.774,0.00
202608021500,202608021700,21.509,113.793,0.00
202608021500,202608021700,21.509,113.812,0.00
202608021500,202608021700,21.509,113.832,0.00
202608021500,202608021700,21.509,113.851,0.00
202608021500,202608021700,21.509,113.871,0.00
202608021500,202608021700,21.509,113.890,0.00
202608021500,202608021700,21.509,113.910,0.00
202608021500,202608021700,21.509,113.929,0.00
202608021500,202608021700,21.509,113.949,0.00
202608021500,202608021700,21.509,113.968,0.00
202608021500,202608021700,21.509,113.988,0.00
202608021500,202608021700,21.509,114.007,0.00
202608021500,202608021700,21.509,114.026,0.00
202608021500,202608021700,21.509,114.046,0.00
202608021500,202608021700,21.509,114.065,0.00
202608021500,202608021700,21.509,114.085,0.00
202608021500,202608021700,21.509,114.104,0.00
202608021500,202608021700,21.509,114.124,0.01
202608021500,202608021700,21.509,114.143,0.00
202608021500,202608021700,21.509,114.163,0.00
202608021500,202608021700,21.509,114.182,0.02
202608021500,202608021700,21.509,114.202,0.07
202608021500,202608021700,21.509,114.221,0.19
202608021500,202608021700,21.509,114.240,0.25
202608021500,202608021700,21.509,114.260,0.26
202608021500,202608021700,21.509,114.279,0.30
202608021500,202608021700,21.509,114.299,0.34
202608021500,202608021700,21.509,114.318,0.34
202608021500,202608021700,21.509,114.338,0.33
202608021500,202608021700,21.509,114.357,0.21
202608021500,202608021700,21.509,114.377,0.05
202608021500,202608021700,21.509,114.396,0.00
202608021500,202608021700,21.509,114.416,0.00
202608021500,202608021700,21.509,114.435,0.01
202608021500,202608021700,21.509,114.454,0.01
202608021500,202608021700,21.509,114.474,0.10
202608021500,202608021700,21.509,114.493,0.45
202608021500,202608021700,21.509,114.513,1.03
202608021500,202608021700,21.509,114.532,5.83
202608021500,202608021700,21.509,114.552,9.72
202608021500,202608021700,21.509,114.571,5.95
202608021500,202608021700,21.509,114.591,4.34
202608021500,202608021700,21.509,114.610,5.49
202608021500,202608021700,21.509,114.630,4.21
202608021500,202608021700,21.509,114.649,1.07
202608021500,202608021700,21.509,114.669,0.18
202608021500,202608021700,21.509,114.688,0.05
202608021500,202608021700,21.509,114.707,0.21
202608021500,202608021700,21.509,114.727,0.43
202608021500,202608021700,21.509,114.746,0.51
202608021500,202608021700,21.509,114.766,0.50
202608021500,202608021700,21.509,114.785,0.40
202608021500,202608021700,21.509,114.805,0.26
202608021500,202608021700,21.509,114.824,0.18
202608021500,202608021700,21.509,114.844,0.14
202608021500,202608021700,21.509,114.863,0.06
202608021500,202608021700,21.509,114.883,0.01
202608021500,202608021700,21.509,114.902,0.00
202608021500,202608021700,21.509,114.921,0.00
202608021500,202608021700,21.509,114.941,0.00
202608021500,202608021700,21.509,114.960,0.00
202608021500,202608021700,21.509,114.980,0.00
202608021500,202608021700,21.509,114.999,0.00
202608021500,202608021700,21.509,115.019,0.00
202608021500,202608021700,21.509,115.038,0.00
202608021500,202608021700,21.509,115.058,0.00
202608021500,202608021700,21.509,115.077,0.00
202608021500,202608021700,21.509,115.097,0.00
202608021500,202608021700,21.509,115.116,0.00
202608021500,202608021700,21.509,115.135,0.00
202608021500,202608021700,21.509,115.155,0.00
202608021500,202608021700,21.509,115.174,0.01
202608021500,202608021700,21.509,115.194,0.01
202608021500,202608021700,21.509,115.213,0.02
202608021500,202608021700,21.509,115.233,0.02
202608021500,202608021700,21.509,115.252,0.01
202608021500,202608021700,21.509,115.272,0.00
202608021500,202608021700,21.509,115.291,0.00
202608021500,202608021700,21.491,112.956,0.00
202608021500,202608021700,21.491,112.976,0.00
202608021500,202608021700,21.491,112.995,0.00
202608021500,202608021700,21.491,113.015,0.00
202608021500,202608021700,21.491,113.034,0.00
202608021500,202608021700,21.491,113.054,0.00
202608021500,202608021700,21.491,113.073,0.00
202608021500,202608021700,21.491,113.093,0.00
202608021500,202608021700,21.491,113.112,0.00
202608021500,202608021700,21.491,113.131,0.00
202608021500,202608021700,21.491,113.151,0.00
202608021500,202608021700,21.491,113.170,0.00
202608021500,202608021700,21.491,113.190,0.00
202608021500,202608021700,21.491,113.209,0.00
202608021500,202608021700,21.491,113.229,0.00
202608021500,202608021700,21.491,113.248,0.00
202608021500,202608021700,21.491,113.268,0.00
202608021500,202608021700,21.491,113.287,0.00
202608021500,202608021700,21.491,113.307,0.00
202608021500,202608021700,21.491,113.326,0.00
202608021500,202608021700,21.491,113.345,0.00
202608021500,202608021700,21.491,113.365,0.00
202608021500,202608021700,21.491,113.384,0.00
202608021500,202608021700,21.491,113.404,0.00
202608021500,202608021700,21.491,113.423,0.00
202608021500,202608021700,21.491,113.443,0.00
202608021500,202608021700,21.491,113.462,0.00
202608021500,202608021700,21.491,113.482,0.00
202608021500,202608021700,21.491,113.501,0.00
202608021500,202608021700,21.491,113.521,0.00
202608021500,202608021700,21.491,113.540,0.00
202608021500,202608021700,21.491,113.560,0.00
202608021500,202608021700,21.491,113.579,0.00
202608021500,202608021700,21.491,113.598,0.00
202608021500,202608021700,21.491,113.618,0.00
202608021500,202608021700,21.491,113.637,0.00
202608021500,202608021700,21.491,113.657,0.00
202608021500,202608021700,21.491,113.676,0.00
202608021500,202608021700,21.491,113.696,0.00
202608021500,202608021700,21.491,113.715,0.00
202608021500,202608021700,21.491,113.735,0.00
202608021500,202608021700,21.491,113.754,0.00
202608021500,202608021700,21.491,113.774,0.00
202608021500,202608021700,21.491,113.793,0.00
202608021500,202608021700,21.491,113.812,0.00
202608021500,202608021700,21.491,113.832,0.00
202608021500,202608021700,21.491,113.851,0.00
202608021500,202608021700,21.491,113.871,0.00
202608021500,202608021700,21.491,113.890,0.00
202608021500,202608021700,21.491,113.910,0.00
202608021500,202608021700,21.491,113.929,0.00
202608021500,202608021700,21.491,113.949,0.00
202608021500,202608021700,21.491,113.968,0.00
202608021500,202608021700,21.491,113.988,0.00
202608021500,202608021700,21.491,114.007,0.00
202608021500,202608021700,21.491,114.026,0.00
202608021500,202608021700,21.491,114.046,0.00
202608021500,202608021700,21.491,114.065,0.00
202608021500,202608021700,21.491,114.085,0.00
202608021500,202608021700,21.491,114.104,0.00
202608021500,202608021700,21.491,114.124,0.00
202608021500,202608021700,21.491,114.143,0.00
202608021500,202608021700,21.491,114.163,0.00
202608021500,202608021700,21.491,114.182,0.03
202608021500,202608021700,21.491,114.202,0.07
202608021500,202608021700,21.491,114.221,0.14
202608021500,202608021700,21.491,114.240,0.14
202608021500,202608021700,21.491,114.260,0.11
202608021500,202608021700,21.491,114.279,0.12
202608021500,202608021700,21.491,114.299,0.18
202608021500,202608021700,21.491,114.318,0.27
202608021500,202608021700,21.491,114.338,0.26
202608021500,202608021700,21.491,114.357,0.13
202608021500,202608021700,21.491,114.377,0.02
202608021500,202608021700,21.491,114.396,0.00
202608021500,202608021700,21.491,114.416,0.00
202608021500,202608021700,21.491,114.435,0.00
202608021500,202608021700,21.491,114.454,0.01
202608021500,202608021700,21.491,114.474,0.03
202608021500,202608021700,21.491,114.493,0.25
202608021500,202608021700,21.491,114.513,0.76
202608021500,202608021700,21.491,114.532,6.35
202608021500,202608021700,21.491,114.552,11.25
202608021500,202608021700,21.491,114.571,6.83
202608021500,202608021700,21.491,114.591,4.55
202608021500,202608021700,21.491,114.610,5.38
202608021500,202608021700,21.491,114.630,4.61
202608021500,202608021700,21.491,114.649,1.57
202608021500,202608021700,21.491,114.669,0.36
202608021500,202608021700,21.491,114.688,0.03
202608021500,202608021700,21.491,114.707,0.16
202608021500,202608021700,21.491,114.727,0.39
202608021500,202608021700,21.491,114.746,0.51
202608021500,202608021700,21.491,114.766,0.60
202608021500,202608021700,21.491,114.785,0.68
202608021500,202608021700,21.491,114.805,0.64
202608021500,202608021700,21.491,114.824,0.41
202608021500,202608021700,21.491,114.844,0.24
202608021500,202608021700,21.491,114.863,0.08
202608021500,202608021700,21.491,114.883,0.01
202608021500,202608021700,21.491,114.902,0.00
202608021500,202608021700,21.491,114.921,0.00
202608021500,202608021700,21.491,114.941,0.00
202608021500,202608021700,21.491,114.960,0.00
202608021500,202608021700,21.491,114.980,0.00
202608021500,202608021700,21.491,114.999,0.00
202608021500,202608021700,21.491,115.019,0.00
202608021500,202608021700,21.491,115.038,0.00
202608021500,202608021700,21.491,115.058,0.00
202608021500,202608021700,21.491,115.077,0.00
202608021500,202608021700,21.491,115.097,0.00
202608021500,202608021700,21.491,115.116,0.00
202608021500,202608021700,21.491,115.135,0.00
202608021500,202608021700,21.491,115.155,0.02
202608021500,202608021700,21.491,115.174,0.04
202608021500,202608021700,21.491,115.194,0.08
202608021500,202608021700,21.491,115.213,0.08
202608021500,202608021700,21.491,115.233,0.05
202608021500,202608021700,21.491,115.252,0.02
202608021500,202608021700,21.491,115.272,0.00
202608021500,202608021700,21.491,115.291,0.00
202608021500,202608021700,21.473,112.956,0.00
202608021500,202608021700,21.473,112.976,0.00
202608021500,202608021700,21.473,112.995,0.00
202608021500,202608021700,21.473,113.015,0.00
202608021500,202608021700,21.473,113.034,0.00
202608021500,202608021700,21.473,113.054,0.00
202608021500,202608021700,21.473,113.073,0.00
202608021500,202608021700,21.473,113.093,0.00
202608021500,202608021700,21.473,113.112,0.00
202608021500,202608021700,21.473,113.131,0.00
202608021500,202608021700,21.473,113.151,0.00
202608021500,202608021700,21.473,113.170,0.00
202608021500,202608021700,21.473,113.190,0.00
202608021500,202608021700,21.473,113.209,0.00
202608021500,202608021700,21.473,113.229,0.00
202608021500,202608021700,21.473,113.248,0.00
202608021500,202608021700,21.473,113.268,0.00
202608021500,202608021700,21.473,113.287,0.00
202608021500,202608021700,21.473,113.307,0.00
202608021500,202608021700,21.473,113.326,0.00
202608021500,202608021700,21.473,113.345,0.00
202608021500,202608021700,21.473,113.365,0.00
202608021500,202608021700,21.473,113.384,0.00
202608021500,202608021700,21.473,113.404,0.00
202608021500,202608021700,21.473,113.423,0.00
202608021500,202608021700,21.473,113.443,0.00
202608021500,202608021700,21.473,113.462,0.00
202608021500,202608021700,21.473,113.482,0.00
202608021500,202608021700,21.473,113.501,0.00
202608021500,202608021700,21.473,113.521,0.00
202608021500,202608021700,21.473,113.540,0.00
202608021500,202608021700,21.473,113.560,0.00
202608021500,202608021700,21.473,113.579,0.00
202608021500,202608021700,21.473,113.598,0.00
202608021500,202608021700,21.473,113.618,0.00
202608021500,202608021700,21.473,113.637,0.00
202608021500,202608021700,21.473,113.657,0.00
202608021500,202608021700,21.473,113.676,0.00
202608021500,202608021700,21.473,113.696,0.00
202608021500,202608021700,21.473,113.715,0.00
202608021500,202608021700,21.473,113.735,0.00
202608021500,202608021700,21.473,113.754,0.00
202608021500,202608021700,21.473,113.774,0.00
202608021500,202608021700,21.473,113.793,0.00
202608021500,202608021700,21.473,113.812,0.00
202608021500,202608021700,21.473,113.832,0.00
202608021500,202608021700,21.473,113.851,0.00
202608021500,202608021700,21.473,113.871,0.00
202608021500,202608021700,21.473,113.890,0.00
202608021500,202608021700,21.473,113.910,0.00
202608021500,202608021700,21.473,113.929,0.00
202608021500,202608021700,21.473,113.949,0.00
202608021500,202608021700,21.473,113.968,0.00
202608021500,202608021700,21.473,113.988,0.00
202608021500,202608021700,21.473,114.007,0.00
202608021500,202608021700,21.473,114.026,0.00
202608021500,202608021700,21.473,114.046,0.00
202608021500,202608021700,21.473,114.065,0.00
202608021500,202608021700,21.473,114.085,0.00
202608021500,202608021700,21.473,114.104,0.00
202608021500,202608021700,21.473,114.124,0.00
202608021500,202608021700,21.473,114.143,0.00
202608021500,202608021700,21.473,114.163,0.00
202608021500,202608021700,21.473,114.182,0.01
202608021500,202608021700,21.473,114.202,0.01
202608021500,202608021700,21.473,114.221,0.02
202608021500,202608021700,21.473,114.240,0.02
202608021500,202608021700,21.473,114.260,0.02
202608021500,202608021700,21.473,114.279,0.05
202608021500,202608021700,21.473,114.299,0.14
